FID,OBJECTID,MAPLABELNA,LEGENDTYPE,PUBLICVIEW,LOCID,stfacid,progid,facName,LocAddress,CityName,State,locZip,countyName,FO,locSupplem,opStatus,OperatType,BasinInspe,AnimalUnit,Horses,TownshipNa,Tier,Range,rangeDir,Sectn,Latitude,Longitude,X_Coord,Y_Coord,Accuracy,colMthTxt,refPntTxt,VerifyTxt,collectBy,ColDate,locComment,Congress,StHouse,StSenate,HUC,Hyperlink,uniqueID,Swine,CattleDair,CattleBeef,Chickens,Turkeys,SheepLGoat,Other,ConsPermit,NPDESPermi,MMP,PindexMMP,NMP
11465,1454163,T & H Livestock LLC - Home Site,31,1,20000375068.0,312560911,68948,T & H Livestock Llc - Home Site,JUNIPER ROAD,West Union,IA,52175,Fayette,1, ,Active,Confinement,No,999.6,0,Dover,95,8,W,33,43.00455,-91.79913,597874,4762020,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1462838400000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68948,11078,999,0,0,0,0,0,0,N,N,N,Y,N
11468,1454164,Marvin J Greiner Site,31,1,20000375069.0,312560939,68952,Marvin J Greiner Site,26589 338TH AVENUE,Keota,IA,52248,Keokuk,6, ,Active,Confinement,No,999.6,0,Clear Creek,75,10,W,25,41.26962,-91.95028,587923,4569220,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1462838400000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68952,11079,999,0,0,0,0,0,0,Y,N,N,Y,N
11480,1457406,Berns Site 1,7,1,20000379173.0,312616363,69283,Berns Pork Llc,13886 100TH ST,Postville,IA,0,Clayton,1, ,Active,Confinement,No,999.6,0,Grand Meadow,95,6,W,3,43.07766,-91.53365,619371,4770481,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1490572800000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69283,11414,999,0,0,0,0,0,0,Y,N,N,Y,N
11481,1454192,Vaupel Randy,31,1,20000375126.0,312561329,68957,Vaupel Randy,MONROE AVE,Sibley,IA,51249,Osceola,3, ,Active,Confinement,No,999.6,0,West Holman,99,42,W,30,43.37277,-95.8435,269632,4806139,25,INTERPOLATION-MAP,CENTER OF FACILITY, ,sheila.k,1463503499000.0, ,4,1,1,101702040503.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68957,11085,999,0,0,0,0,0,0,Y,N,N,Y,N
11497,1454293,Site 41,7,1,20000375241.0,312563032,68967,Site 41,9202 175TH ST,Elma,IA,0,Howard,1, ,Active,Confinement,No,999.6,0,Howard,98,13,W,33,43.2618,-92.39252,549304,4790067,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,brian.je,1662535842000.0, ,1,51,26,70801020102.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68967,11094,999,0,0,0,0,0,0,N,N,N,Y,N
11500,1457544,Pork Brothers LLC,31,1,20000379362.0,312632681,69288,Pork Brothers Llc,PIERCE AVE,Archer,IA,51231,O'Brien,3, ,Active,Confinement,No,999.6,0,Summit,96,41,W,19,43.12429,-95.7281,278080,4778230,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1491350400000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69288,11418,999,0,0,0,0,0,0,N,N,N,Y,N
11506,1457555,Martin Farms 2,31,1,20000379421.0,312632918,69291,Martin Farms 2,HWY 65,Hubbard,IA,50122,Hardin,2, ,Active,Confinement,No,999.6,0,Grant,86,21,W,17,42.26403,-93.31013,474422,4679139,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1491436800000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69291,11420,999,0,0,0,0,0,0,N,N,N,Y,N
11515,1457604,Kerry Unkrich,7,1,20000379484.0,312633553,69298,Kerry Unkrich,1954 105TH ST,Winfield,IA,0,Henry,6, ,Active,Confinement,No,999.6,0,Wayne,73,6,W,3,41.1558,-91.53314,623076,4557089,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,jeff.pri,1534774668000.0, ,2,84,42,70801070202.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69298,11425,999,0,0,0,0,0,0,Y,N,N,Y,N
11516,1457615,Spaans Wyatt,31,1,20000379509.0,312640927,69297,Spaans Wyatt,1578 BEACH AV,Larchwood,IA,51241,Lyon,3, ,Active,Confinement,No,999.6,0,Centennial,99,48,W,3,43.42243,-96.50637,216157,4813701,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1491868800000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69297,11426,999,0,0,0,0,0,0,N,N,N,Y,N
11518,1454323,Doeden Tom,31,1,20000375272.0,312563563,68972,Doeden Tom,140TH STREET,Sibley,IA,51249,Osceola,3, ,Active,Confinement,No,999.6,0,Viola,100,42,W,25,43.44791,-95.75264,277269,4814237,25,INTERPOLATION-MAP,CENTER OF FACILITY, ,sheila.k,1464864295000.0, ,4,1,1,101702040502.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68972,11101,999,0,0,0,0,0,0,Y,N,N,Y,N
11522,1457616,Kdk Farms Inc,31,1,20000379510.0,312640936,69296,Kdk Farms Inc,MCKINLEY AVE,Little Rock,IA,51243,Osceola,3, ,Active,Confinement,No,999.6,0,Viola,100,42,W,31,43.43319,-95.85656,268803,4812886,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,michelle,1513255180000.0, ,4,1,1,101702040603.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69296,11427,999,0,0,0,0,0,0,Y,N,N,Y,N
11526,1454326,Van Diepen Farms Horton Site,31,1,20000375275.0,312563609,68973,Van Diepen Farms Horton Site,130TH STREET AND SOREL AVE,Ocheyedan,IA,51354,Osceola,3, ,Active,Confinement,No,999.6,0,Horton,100,40,W,29,43.45768,-95.59917,289721,4814923,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1464048000000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68973,11104,999,0,0,0,0,0,0,Y,N,N,Y,N
11536,1454368,Leuthold Adam & Brent,31,1,20000375327.0,312564246,68984,Leuthold Adam & Brent,KENNEDY AVE 120 ST,Little Rock,IA,51243,Lyon,3, ,Active,Confinement,No,999.6,0,Midland,100,44,W,13,43.47977,-95.99313,257936,4818448,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1464220800000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68984,11108,999,0,0,0,0,0,0,Y,N,N,Y,N
11538,1457631,Spaans Andrew,31,1,20000379536.0,312648258,69302,Spaans Andrew,1938 260TH ST,Inwood,IA,0,Lyon,3, ,Active,Confinement,No,999.6,0,Richland,98,47,W,28,43.27652,-96.40729,223516,4797162,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1491955200000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69302,11431,999,0,0,0,0,0,0,N,N,N,Y,N
11543,1454370,Moser Ag LLC,7,1,20000375329.0,312564264,68982,Moser Ag Llc,1855 190TH ST,Inwood,IA,0,Lyon,3, ,Active,Confinement,No,999.6,0,Logan,99,47,W,29,43.37165,-96.41396,223407,4807750,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1464220800000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68982,11110,999,0,0,0,0,0,0,Y,N,N,Y,N
11550,1457659,Van Voorst Todd,31,1,20000379634.0,312663059,69304,Van Voorst Todd,3940 FIG AVE,Sioux Center,IA,0,Sioux,3, ,Active,Confinement,No,999.6,0,Center,95,46,W,3,43.08055,-96.26896,233890,4774948,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1492128000000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69304,11433,999,0,0,0,0,0,0,Y,N,N,Y,N
11554,1457691,Blake Hershberger,31,1,20000379718.0,312684861,69307,Blake Hershberger,1904 135TH ST,Wellman,IA,0,Washington,6, ,Active,Confinement,No,999.9,0,Lime Creek,77,8,W,21,41.46345,-91.77752,602089,4590928,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1492387200000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69307,11435,999,0,0,0,0,0,0,Y,N,N,Y,N
11567,1454428,Larue Site,31,1,20000375407.0,312565183,68302,Larue Site,160th St.,New Sharon,IA,50207,Mahaska,5, ,Active,Confinement/Livestock Truck Wash,No,999.6,0,Union,77,15,W,34,41.42332,-92.58097,535015,4585836,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,bryan.bu,1498213809000.0, ,2,80,40,70801060302.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68302,11121,999,0,0,0,0,0,0,Y,N,N,Y,N
11570,1454429,Jones Site,31,1,20000375408.0,312565192,68995,Jones Site,45TH  AVENUE,Oxford Junction,IA,52323,Jones,1, ,Active,Confinement,No,999.6,0,Oxford,83,1,W,33,41.95683,-90.96561,668601,4646985,570,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,batchefd,1464912000000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68995,11122,999,0,0,0,0,0,0,N,N,N,Y,N
11573,1457727,Norwood Site 2,31,1,20000379783.0,312699684,69310,Norwood Site 2,14753 YALE AVE,Plainfield,IA,0,Butler,2, ,Active,Confinement,No,999.6,0,Fremont,93,15,W,26,42.84225,-92.57509,534723,4743384,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1492646400000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69310,11441,999,0,0,0,0,0,0,N,N,N,Y,N
11586,1457739,Klaassen Tyler,31,1,20000379807.0,312706964,69314,Klaassen Tyler,1160 Hoover Ave,Rock Rapids,IA,51246,Lyon,3, ,Active,Confinement,No,999.6,0,Riverside,100,45,W,14,43.48001,-96.1252,247255,4818867,25,INTERPOLATION-MAP,CENTER OF FACILITY, ,sheila.k,1493744622000.0, ,4,1,1,101702040205.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69314,11445,999,0,0,0,0,0,0,Y,N,N,Y,N
11587,1454460,Oj North Site,31,1,20000375445.0,312565752,69003,Oj North Site,100TH AVE,Oxford Junction,IA,52323,Clinton,6, ,Active,Confinement,No,999.6,0,Sharon,83,1,W,18,41.99066,-90.5323,704406,4651685,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1465257600000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69003,11129,999,0,0,0,0,0,0,Y,N,N,Y,N
11598,1454473,Klasseen Barry,31,1,20000375463.0,312566048,69004,Klasseen Barry,MCKINLEY AVE,Little Rock,IA,51243,Lyon,3, ,Active,Confinement,No,999.6,0,Elgin,100,43,W,13,43.47966,-95.8658,268233,4818073,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1465344000000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69004,11134,999,0,0,0,0,0,0,Y,N,N,Y,N
11615,1454518,Borderline Grower,31,1,20000375515.0,312566879,69014,Borderline Grower,2825 STATE LINE ROAD,Cresco,IA,52136,Winneshiek,1, ,Active,Confinement,No,999.6,0,Burr Oak,100,9,W,7,43.49705,-91.96564,583626,4816534,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1465776000000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69014,11140,999,0,0,0,0,0,0,N,N,N,Y,N
11617,1454519,Lost Nation Site,31,1,20000375516.0,312566888,69013,Lost Nation Site,120TH STREET,Lost Nation,IA,52254,Clinton,6, ,Active,Confinement,No,999.6,0,Sharon,83,1,W,14,41.99066,-90.5323,704406,4651684,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1465776000000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69013,11141,999,0,0,0,0,0,0,Y,N,N,Y,N
11619,1454520,Oj South Site,31,1,20000375517.0,312566897,69012,Oj South Site,105TH AVENUE,Lost Nation,IA,52254,Clinton,6, ,Active,Confinement,No,999.6,0,Sharon,83,1,E,31,41.99066,-90.5323,704406,4651685,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1465776000000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69012,11142,999,0,0,0,0,0,0,Y,N,N,Y,N
11633,1454566,Jansma Travis,31,1,20000375571.0,312567769,69020,Jansma Travis,804 200TH STREET,Inwood,IA,51240,Lyon,3, ,Active,Confinement,No,999.6,0,Logan,99,47,W,29,43.36103,-96.4271,222295,4806613,25,INTERPOLATION-MAP,CENTER OF FACILITY, ,sheila.k,1466498382000.0, ,4,1,1,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69020,11149,999,0,0,0,0,0,0,Y,N,N,Y,N
11652,1457879,Wetter Jonathan Finisher,31,1,20000380134.0,312766622,69333,Wetter Jonathan Finisher,300TH STREET,Rockwell City,IA,50579,Calhoun,3, ,Active,Confinement,No,999.6,0,Cedar,87,31,W,17,42.35046,-94.4801,378095,4689750,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1493769600000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69333,11464,999,0,0,0,0,0,0,Y,N,N,Y,N
11664,1454649,69031,31,1,20000375679.0,312569161,69031,69031,255TH AVENUE,Decorah,IA,52101,Winneshiek,1, ,Active,Confinement,No,999.6,0,Madison,98,9,W,16,43.3024,-91.90839,588538,4794975,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1466726400000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69031,11162,999,0,0,0,0,0,0,Y,N,N,Y,N
11665,1454656,Van Zanten Rachel,31,1,20000375686.0,312569296,69035,Van Zanten Rachel,OAK HILL AVE,Ashton,IA,51232,Osceola,3, ,Active,Confinement,No,999.6,0,Gilman,98,42,W,23,43.29785,-95.77769,274686,4797639,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1466985600000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69035,11163,999,0,0,0,0,0,0,Y,N,N,Y,N
11673,1454659,Van Zanten Bob,31,1,20000375689.0,312569321,69034,Van Zanten Bob,OLIVE AVE,Ashton,IA,51232,Osceola,3, ,Active,Confinement,No,999.6,0,Gilman,98,42,W,14,43.30516,-95.76752,275538,4798423,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1466985600000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69034,11166,999,0,0,0,0,0,0,Y,N,N,Y,N
11687,1454694,Applewood LLC,31,1,20000375728.0,312569867,69048,Applewood Llc,IOWA ROAD,Allerton,IA,50008,Wayne,5, ,Active,Confinement,No,999.6,0,Jefferson,68,23,W,9,40.70552,-93.51343,456629,4506194,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,bryan.bu,1529402300000.0, ,2,27,14,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69048,11173,999,0,0,0,0,0,0,N,N,N,Y,N
11688,1457936,Noah Farms,31,1,20000380329.0,312795869,69348,Noah Farms,21648 CO HWY D65,Hubbard,IA,50122,Hardin,2, ,Active,Confinement,No,999.6,0,Grant,86,21,W,27,42.23769,-93.27482,477325,4676204,25,INTERPOLATION-MAP,CENTER OF FACILITY, ,sheila.k,1588263979000.0, ,4,49,25,70802070804.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69348,11477,999,0,0,0,0,0,0,Y,N,N,Y,N
11693,1454696,U And H Hogs Llp,31,1,20000375730.0,312569885,69044,U And H Hogs Llp,HIGHWAY 92,Harper,IA,52231,Keokuk,6, ,Active,Confinement,No,999.6,0,Lafayette,76,10,W,31,41.34085,-92.05878,578749,4577023,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1467158400000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69044,11175,999,0,0,0,0,0,0,Y,N,N,Y,N
11696,1457952,Kaleb Appelgate,31,1,20000380356.0,312803213,69350,Kaleb Appelgate,UNDERWOOD AVE.,Marshalltown,IA,50158,Marshall,5, ,Active,Confinement,No,999.6,0,Marion,84,17,W,7,42.09642,-92.86486,511175,4660491,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,bryan.bu,1637063779000.0, ,1,71,36,70802080402.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69350,11480,999,0,0,0,0,0,0,Y,N,N,Y,N
11697,1454733,Dci - Cedar West,31,1,20000375776.0,312570557,69049,Dci - Cedar West,QUINCE AVE,Floyd,IA,50435,Floyd,2, ,Active,Confinement,No,999.6,0,Cedar,97,16,W,35,43.18045,-92.70344,524102,4780896,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,sheila.b,1699374157000.0, ,4,52,26,70802010902.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69049,11177,999,0,0,0,0,0,0,Y,N,N,Y,N
11702,1457964,Pine Tree Pork LLC,31,1,20000380382.0,312810621,69354,Pine Tree Pork Llc,245TH STREET,Conesville,IA,52739,Louisa,6, ,Active,Confinement,No,999.6,0,Oakland,76,5,W,4,41.42012,-91.44149,630239,4586568,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1494460800000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69354,11482,999,0,0,0,0,0,0,Y,N,N,Y,N
11710,1454779,Ironwood Pork LLC,31,1,20000375829.0,312571392,69056,Ironwood Pork Llc,IRONWOOD AVE,Orange City,IA,51041,Sioux,3, ,Active,Confinement,No,999.6,0,Nassau,94,44,W,8,42.97521,-96.07581,249186,4762654,25,INTERPOLATION-MAP,CENTER OF FACILITY, ,sheila.k,1468340033000.0, ,4,4,2,102300020307.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69056,11184,999,0,0,0,0,0,0,Y,N,N,Y,N
11711,1457992,Schiphoff Mike & Marne,31,1,20000380472.0,312825388,69360,Schiphoff Mike & Marne,170TH STREET,Sibley,IA,51249,Osceola,3, ,Active,Confinement,No,999.6,0,West Holman,99,42,W,7,43.40711,-95.85565,268778,4809987,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1494806400000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69360,11485,999,0,0,0,0,0,0,N,N,N,Y,N
11714,1454812,Vanderbilt Avenue,31,1,20000375869.0,312571965,69058,Vanderbilt Avenue,VANDERBILT AVENUE,Waucoma,IA,52171,Chickasaw,1, ,Active,Confinement,No,999.6,0,Utica,97,11,W,34,43.17313,-92.12224,571344,4780415,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,brian.je,1552298151000.0, ,4,52,26,70600040202.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69058,11186,999,0,0,0,0,0,0,N,N,N,Y,N
11715,1457994,Haspels Larry,31,1,20000380474.0,312825404,69355,Haspels Larry,1342 KINGBIRD AVE,Little Rock,IA,0,Lyon,3, ,Active,Confinement,No,999.6,0,Elgin,100,43,W,30,43.45797,-95.97371,259420,4815970,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1494806400000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69355,11487,999,0,0,0,0,0,0,Y,N,N,Y,N
11730,1454886,69066,31,1,20000375956.0,312573069,69066,69066,25TH STREET,Chester,IA,52134,Howard,1, ,Active,Confinement,No,999.6,0,Chester,100,13,W,17,43.47871,-92.41057,547669,4814145,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,brian.je,1662535906000.0, ,1,51,26,70600020106.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69066,11193,999,0,0,0,0,0,0,N,N,N,Y,N
11736,1458015,Heynen Kyle,7,1,20000380510.0,312832834,69361,Heynen Kyle,1655 410TH STREET,Royal,IA,51357,Clay,3, ,Active,Confinement,No,999.6,0,Lincoln,95,37,W,18,43.05071,-95.25548,316307,4768915,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1494892800000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69361,11490,999,0,0,0,0,0,0,Y,N,N,Y,N
11745,1458031,Lavon Bontrager,31,1,20000380539.0,312840192,69364,Lavon Bontrager,DERBY AVE SW,Kalona,IA,52247,Johnson,6, ,Active,Confinement,No,999.6,0,Washington,78,8,W,27,41.53479,-91.76927,602666,4598858,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,jeffrey.,1537972415000.0, ,2,77,39,70802090603.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69364,11493,999,0,0,0,0,0,0,Y,N,N,Y,N
11749,1454932,Pedersen Terri,31,1,20000376004.0,312573845,69072,Pedersen Terri,4050 140TH STREET,Rock Rapids,IA,51246,Lyon,3, ,Active,Confinement,No,999.6,0,Midland,100,44,W,25,43.45085,-95.99311,257822,4815236,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1469059200000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69072,11201,999,0,0,0,0,0,0,Y,N,N,Y,N
11779,1458123,Bell Site 3,31,1,20000380747.0,312884523,69375,Bell Site 3,150TH AVE,Lamoni,IA,50140,Decatur,5, ,Active,Confinement,No,999.6,0,Bloomington,68,27,W,11,40.70595,-93.92095,422203,4506524,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,bryan.bu,1643197186000.0, ,2,27,14,102801020402.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69375,11504,999,0,0,0,0,0,0,N,N,N,Y,N
11789,1458195,Four Sons,31,1,20000380958.0,312928502,69385,Four Sons,UNION AVENUE,Lawler,IA,52154,Chickasaw,1, ,Active,Confinement,No,999.6,0,Utica,96,11,W,4,43.16619,-92.14223,569727,4779628,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,brian.je,1552298543000.0, ,4,52,26,70600040202.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69385,11514,999,0,0,0,0,0,0,Y,N,N,Y,N
11797,1446494,68206,7,1,20000363407.0,312399878,68206,68206,15801 190TH ST,Elma,IA,0,Howard,1, ,Active,Confinement,No,999.6,0,Paris,97,12,W,4,43.24313,-92.26375,559774,4788078,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,zachery.,1490629482000.0,moved to middle of building,1,51,26,70600040102.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68206,10292,999,0,0,0,0,0,0,N,N,N,Y,N
11804,1458236,Bg 1 Site,31,1,20000381041.0,312943465,69388,Bg 1 Site,170TH STREET,Keota,IA,52248,Keokuk,6, ,Active,Confinement,No,999.6,0,Lafayette,76,10,W,4,41.41376,-92.01947,581947,4585154,570,ADDRESS MATCHING-STREET CENTERLINE,CENTER OF FACILITY, ,batchefd,1496793600000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69388,11518,999,0,0,0,0,0,0,Y,N,N,Y,N
11809,1458334,Kragel - Neil Kragel,31,1,20000381232.0,312980971,69393,Kragel - Neil Kragel,H AVENUE,Deloit,IA,51441,Crawford,4, ,Inactive,Confinement,No,999.6,0,Goodrich,84,39,W,12,42.10525,-95.33806,306681,4664108,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,batchefd,1497398400000.0, , ,0,0,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=69393,11523,999,0,0,0,0,0,0,Y,N,N,Y,N
11828,1446610,Randalia 9,31,1,20000363548.0,312401962,68224,Randalia 9,15407 Q Avenue,Randalia,IA,52164,Fayette,1, ,Active,Confinement,No,999.6,0,Center,93,9,W,20,42.85312,-91.92474,587851,4745065,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,zachery.,1483459317000.0,moved to middle of building,1,64,32,0.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68224,10310,999,0,0,0,0,0,0,N,N,N,Y,N
11844,1446621,Deboer Doug - Square D Farms,7,1,20000363562.0,312402236,68229,Deboer Doug - Square D Farms,4456  170TH ST.,Little Rock,IA,51243,Lyon,3, ,Active,Confinement,No,999.6,0,Grant,99,43,W,10,43.40408,-95.90738,264577,4809794,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,zachery.,1491578625000.0, ,4,1,1,101702040603.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68229,10314,999,0,0,0,0,0,0,Y,N,N,Y,N
11846,1446638,G & S Country Farms - Site #2,31,1,20000363585.0,312402516,68230,G & S Country Farms - Site #2,4114  IOWA 9TH STREET,Little Rock,IA,51243,Lyon,3, ,Active,Confinement,No,999.6,0,Elgin,100,43,W,31,43.43387,-95.97471,259243,4813296,20,INTERPOLATION-PHOTO,CENTER OF FACILITY, ,zachery.,1491578655000.0, ,4,1,1,101702040701.0,https://programs.iowadnr.gov/afoemmp/Facility/FacilitySummaryByID?facilityID=68230,10316,999,0,0,0,0,0,0,N,N,N,Y,N
